train.generalsentiment+train.ridge.baseline.ngram-1-2+trial.generalsentiment+trial.ridge.baseline.ngram-1-2,randforrest,0.850380031486

train.generalsentiment+train.ridge.baseline.ngram-1-2+trial.generalsentiment+trial.ridge.baseline.ngram-1-2,baysridge,0.863516267412

train.generalsentiment+train.ridge.baseline.ngram-1-2+trial.generalsentiment+trial.ridge.baseline.ngram-1-2,ridgecv,0.863478401836

train.generalsentiment+train.ridge.baseline.ngram-1-2-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3,linearregr,0.867172918263

train.generalsentiment+train.ridge.baseline.ngram-1-2-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3,randforrest,0.842893277407

train.generalsentiment+train.ridge.baseline.ngram-1-2-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3,baysridge,0.867123206511

train.generalsentiment+train.ridge.baseline.ngram-1-2-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3,ridgecv,0.86707494531

train.generalsentiment+train.ridge.baseline.ngram-1-2-3-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3-4,linearregr,0.868451584119

train.generalsentiment+train.ridge.baseline.ngram-1-2-3-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3-4,randforrest,0.844002301914

train.generalsentiment+train.ridge.baseline.ngram-1-2-3-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3-4,baysridge,0.86840779847

train.generalsentiment+train.ridge.baseline.ngram-1-2-3-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-3-4,ridgecv,0.868356180246

train.generalsentiment+train.ridge.baseline.ngram-1-2-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-4,linearregr,0.868851895666

train.generalsentiment+train.ridge.baseline.ngram-1-2-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-4,randforrest,0.847990479569

train.generalsentiment+train.ridge.baseline.ngram-1-2-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-4,baysridge,0.868806619439

train.generalsentiment+train.ridge.baseline.ngram-1-2-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-4,ridgecv,0.868757452262

train.generalsentiment+train.ridge.baseline.ngram-1-2-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-5,linearregr,0.869785706713

train.generalsentiment+train.ridge.baseline.ngram-1-2-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-5,randforrest,0.849244003176

train.generalsentiment+train.ridge.baseline.ngram-1-2-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-5,baysridge,0.869743485503

train.generalsentiment+train.ridge.baseline.ngram-1-2-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-2-5,ridgecv,0.869694347515

train.generalsentiment+train.ridge.baseline.ngram-1-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-3,linearregr,0.867835995703

train.generalsentiment+train.ridge.baseline.ngram-1-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-3,randforrest,0.841048938439

train.generalsentiment+train.ridge.baseline.ngram-1-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-3,baysridge,0.86778375155

train.generalsentiment+train.ridge.baseline.ngram-1-3+trial.generalsentiment+trial.ridge.baseline.ngram-1-3,ridgecv,0.867735732409

train.generalsentiment+train.ridge.baseline.ngram-1-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-4,linearregr,0.869325169807

train.generalsentiment+train.ridge.baseline.ngram-1-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-4,randforrest,0.840682074923

train.generalsentiment+train.ridge.baseline.ngram-1-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-4,baysridge,0.869276687561

train.generalsentiment+train.ridge.baseline.ngram-1-4+trial.generalsentiment+trial.ridge.baseline.ngram-1-4,ridgecv,0.8692270653

train.generalsentiment+train.ridge.baseline.ngram-1-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-5,linearregr,0.86990539107

train.generalsentiment+train.ridge.baseline.ngram-1-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-5,randforrest,0.850221572203

train.generalsentiment+train.ridge.baseline.ngram-1-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-5,baysridge,0.869859090544

train.generalsentiment+train.ridge.baseline.ngram-1-5+trial.generalsentiment+trial.ridge.baseline.ngram-1-5,ridgecv,0.869809672783

train.generalsentiment+train.ridge.baseline.noGrep+trial.generalsentiment+trial.ridge.baseline.noGrep,linearregr,0.861393354256

train.generalsentiment+train.ridge.baseline.noGrep+trial.generalsentiment+trial.ridge.baseline.noGrep,randforrest,0.841091880066

